smiles,reaction_energy,Pred_LogS,isSoluble
CS[C@H](C)C[NH2+][C@@H](C)c1nc2c(s1)CCCC2,2.149446211838722,-1.7842637,1
CCC[NH+](Cc1c(C)nn(C)c1C)C1CCC([NH3+])CC1,2.148993924307823,-1.2174702,1
CNc1coc(C)c1N,2.148628329348564,-0.7332103,1
CC[C@@](C)([NH3+])CN(C)Cc1ccoc1,2.148377168583869,-0.112041235,1
Cc1ncn(C[C@H](C)[NH2+]CCC[NH+]2C[C@@H](C)C[C@H](C)C2)c1C,2.148183720302581,-1.2593448,1
CCC[NH+](Cc1cccnc1)C[C@H]1CCC[NH+](C2CCCCC2)C1,2.147898130202293,-3.3972132,1
CCC[C@@H](C)N(C)[C@@H](C[NH3+])c1cncn1C1CC1,2.147774283671379,-2.3769383,1
Cc1nn(C(C)(C)C)cc1[C@@H](C)[NH2+]C[C@H](O)C1CCCC1,2.14738565325737,-2.794121,1
Cc1ncc(C[NH2+]CC2CC[NH+](C[C@H](C)O)CC2)s1,2.1464714181661604,-0.47150064,1
Cc1cc(C[NH+](C[C@H](C)O)C(C)C)c(C)o1,2.1454306119203563,-0.7832179,1
CCNc1cocc1C,2.14502340452671,-0.61561847,1
CC(C)(C)OC[C@@H](O)CN1CCN(c2nccs2)CC1,2.1447598591089245,-1.3278639,1
C[NH2+]C[C@H](C)Oc1cccnc1C,2.1442790868759154,-0.8551886,1
CCC[C@H]1CCC[C@@H]([NH2+]Cc2c(C)nn(C)c2C)CC1,2.143679421973228,-2.4073215,1
CC[C@H](CCO)C[NH2+][C@@H](C)c1cc(C)sc1C,2.143070344734192,-1.8735002,1
CCN(CC)c1ncc(CN2CC[C@@H](C[NH+]3CCCCC3)C2)s1,2.1428942349672315,-3.0797114,1
CCc1cocc1NC,2.142017153835297,-0.70208216,1
CCc1occ(N)c1N,2.141896031928062,-0.9240227,1
CC[C@](C)(O)C[NH2+][C@H](C)c1ccoc1,2.141793982386589,-0.33865523,1
CCCc1cocc1N,2.141619854164124,-0.7377057,1
C[C@H](C[NH2+]C(C)(C)C)[C@@H](C)N(C)Cc1ccsc1,2.141375876498222,-1.7147615,1
CN(C)c1cc(N)co1,2.141232957601547,-0.69990873,1
Cc1nn(C)c(C)c1CN[C@H](C)C[C@H]1CCCCC[NH2+]1,2.140271165442466,-1.4465942,1
CC[NH2+]Cc1nc(C)ccc1OC[C@H]1C[C@H]2CC[C@@H]1C2,2.139798071694374,-2.665872,1
Cc1nn(C)c(C)c1[C@@H](C)N(C)CC(C)(C)C[NH3+],2.1396224573135374,-1.3257627,1
CCc1c(N2CC[C@](O)(CC)[C@H](O)C2)nc(C)[nH+]c1C,2.1381149973392484,-1.6084492,1
CCc1nn(C)c(CC)c1C[NH+]1CCC[C@@](C)(CO)C1,2.1358401842594144,-2.2100363,1
Cc1cccnc1C[C@@H](O)C1C(C)(C)C1(C)C,2.135715099263191,-3.6834416,1
CC[C@@H]1CN(Cc2nc(C(C)(C)C)cs2)C(C)(C)C[NH2+]1,2.135602151226997,-2.4117322,1
CC(C)(C)c1csc(C[C@@H]2CCC[C@@H]([NH3+])C2)n1,2.135392355203628,-2.376976,1
Cc1ccc([C@@H](C)[NH2+][C@H](C)CC(C)C)o1,2.135330184245109,-1.550371,1
C[C@H]1CCC[NH+](CCCC[NH2+][C@@H](C)c2nccs2)C1,2.1351468913793563,-2.2035074,1
CC(C)[C@@H]([NH2+]CCCN1CC[NH+](C)CC1)c1cccnc1,2.134594288158417,-1.4440343,1
CC[NH+]1CCC[C@@H]1CN(C)[C@@H](C[NH3+])c1ccc(C)o1,2.132453477025032,-0.9748051,1
CC(C)c1nc(N2CC[NH+](C(C)C)CC2)sc1C[NH3+],2.131957100129127,-1.1772566,1
Cc1ccc(O[C@@H]2CCN(C)C2=O)c(C[NH2+]CC(C)C)n1,2.131954375505447,-1.4866517,1
Cc1ncccc1O[C@@H](C)[C@@H](C)O,2.131445861649513,-1.5436056,1
Cc1nn(CCO)c(C)c1CN(C)[C@H]1CC[NH+](C)[C@H](C)C1,2.1310604512453075,-1.6573257,1
Cc1ccc([C@@H]([C@H](C)[NH3+])N(C)C[C@@H]2CCC[NH+]2C)s1,2.1310473235130307,-1.3165996,1
CCC[NH2+][C@H](C[C@@H]1CCCCCC[C@@H]1[NH3+])c1ccoc1,2.128904035449028,-2.158555,1
CCC[NH2+][C@H]1CCN([C@@H](C)Cc2ccc(C)s2)[C@H](C)[C@@H]1C,2.128781179690361,-1.6352304,1
Cc1nn(C)c(C)c1CN[C@@H]1C[C@@H](C)[NH+](C)C[C@@H]1C,2.1281386638879773,-1.7330134,1
C/C=C/CC[NH2+][C@H](C)c1c(C)nn(C(C)C)c1C,2.1277636565923688,-3.1666863,1
CCC(CC)([C@@H](N)Cc1ccncc1Cl)[NH+]1CCCC1,2.1273101305961606,-3.1665554,1
C[C@@H]1C[C@H](N(C)Cc2cnc(C3CCCC3)s2)CC[NH+]1C,2.126833816838264,-3.3927817,1
Cc1nc(CC2(C[NH2+]C(C)(C)C)CCC2)sc1C,2.126771398186684,-2.7321608,1
CCOC1CCN(c2nc(C(C)C)c(C[NH2+]C)s2)CC1,2.1259906696557995,-1.3592834,1
CC(C)CCC(C)[NH2+]CC(COCC1=CC=CO1)O,2.1252753320932385,-1.8165265,1
CS[C@H](C)C[NH2+][C@@H](C)c1sc(C(C)(C)C)nc1C,2.125206968808174,-2.34629,1
CC[C@]1(C)C[NH2+][C@@H](C)CN1Cc1nc(C(C)(C)C)cs1,2.124654613280296,-2.0381498,1
CNc1cocc1N,2.124097303891181,-0.4574628,1
Cc1csc(CCC[NH2+]C[C@@H]2CCC[C@@H](C)C2)n1,2.123158794879913,-2.856833,1
CNc1occ(N)c1N,2.122496959018707,-1.1034191,1
Cc1ncn(C[C@H](C)[NH2+]CC(C)(C)C[C@H](C)O)c1C,2.1217863276243207,-1.6039256,1
CCC[NH2+]C[C@H](C)Cc1c(C)nn(C)c1C,2.12144352042675,-1.6460954,1
Cc1nccn1CC[NH+](C)CC1CC[NH2+]CC1,2.121183938097954,-0.61300135,1
CCCn1nccc1[C@@]1(CC(C)C)CCC[NH2+]1,2.121036065340042,-2.6582835,1
CC[C@@](C)([C@H](Cc1cc(C)nn1C)[NH2+]C)[NH+]1CCCCC1,2.120856487870216,-1.9013242,1
CCC[NH+]1CCC(N(C)Cc2ncccc2C)CC1,2.1206026024818416,-1.7155664,1
CN(Cc1cnc(C2CC2)s1)C[C@H]1CCC[NH+](C)C1,2.120222145938873,-3.00106,1
Cc1nn(C)c(C)c1CN[C@@H]1CC[C@@H]([NH+](C)C)C1,2.1198191493272778,-1.3773968,1
Cc1ccc([C@H](C)[NH2+]CC2(CC(C)C)CCCC2)o1,2.1195149822473525,-3.3913805,1
CCc1c(N2C[C@@H](C)[C@@](C)(O)C2)nc(C)[nH+]c1C,2.1194282896757124,-1.7222685,1
CCN(CC)c1ccc(C[NH2+][C@@H]2CCC[C@@H]2C)cn1,2.118420426607132,-2.4681454,1
CC(C)CCC(C)NCC(COCC1=CC=CO1)O,2.118336458659172,-2.0565596,1
C[C@@H](C)c1cocc1N,2.1176731366395947,-1.0397608,1
Cc1ncc(CN(CC2CC[NH2+]CC2)C(C)C)s1,2.117223326039314,-1.7767303,1
CC(C)[NH2+]Cc1sc(N2CCCCC2)nc1C(C)C,2.116724224519729,-2.1046042,1
CCc1nc2c(s1)[C@H]([NH2+][C@@H]1CCCCC[C@@H]1CO)CCC2,2.1167113444805143,-2.1271417,1
Cc1nc(C[NH2+]CC2(CC(C)C)CCCC2)cs1,2.115660135126113,-2.813957,1
CC(C)[NH2+]Cc1ccc(C[NH+](C)CC(C)(C)C)nc1,2.115364141917228,-1.1994958,1
CC[NH2+]C1CCC([NH+](C)Cc2cccnc2)CC1,2.1151615289926524,-0.61190796,1
CCC[NH2+][C@](C)(CO)CSc1ccncc1,2.114702306056022,-1.2477765,1
CCN(C)c1ccoc1,2.113269649386406,-0.8345239,1
Cc1nc(C(C)(C)NCC[C@@H]2CCC[NH+]2C)sc1C,2.1131472890138623,-3.0160408,1
CCC[NH+](C)C[C@@H]1CCN(Cc2c(C)nn(C)c2OC)C1,2.112650912117958,-1.8052827,1
CCC[C@H]([NH2+]Cc1ccnn1C)C1CCCCC1,2.1125082409143445,-2.848134,1
CCO[C@@H]1C[C@H]([NH2+][C@@H](C)Cn2cnc(C)c2C)C1(C)C,2.1108234327077864,-2.5718005,1
CCC[NH+](Cc1cncn1CC)C1CCC([NH3+])CC1,2.110442728471756,-0.9782233,1
C[C@@H](CCCO)[NH2+]Cc1nc2c(s1)CCC2,2.110368172860145,-1.6621251,1
C[C@H]([NH2+][C@H](C)C[C@H]1CCCCC[NH2+]1)c1ccncc1,2.110163330698013,-1.4802566,1
CN(C)c1ccoc1N,2.109973845505714,-0.751045,1
[NH3+]C[C@H]1CCCC[C@H]1Oc1ccncc1Cl,2.109165870738029,-1.7498803,1
CC[NH2+][C@H](Cc1cccnc1)[C@@H](C)CC,2.109109892106056,-1.6950784,1
COc1c(C[NH+](C[C@H](C)O)C(C)C)c(C)nn1C,2.109000411772728,-1.1450717,1
CC[C@@](C)([C@@H](NC)c1cccnc1)[NH+](C)C,2.108805229640007,-1.7420605,1
Cc1nc(C[NH+](CCCO)CC(C)(C)C)cs1,2.107768881869316,-1.6658525,1
CCC[NH2+][C@H]1CC[C@H](Cc2nc(C)cs2)[C@@H]1C,2.107739901781082,-3.6206594,1
CS[C@@H](CO)[C@@H](C)NCc1nc2c(s1)CCC2,2.10741319463253,-1.4965663,1
CNc1occ(N)c1C,2.106945550131797,-0.8028748,1
Cc1cccnc1C[C@H]([NH3+])[C@@H](C)C(C)C,2.106810557413101,-1.3560216,1
CCn1ccnc1[C@H](O)[C@](C)(CC)[NH+](C)C,2.106005307269096,-1.4030054,1
CC1CC[NH+](CCCNCc2cn(C)nc2C(C)(C)C)CC1,2.10589879925251,-3.6952076,1
Cc1nn(C)c(N2CCC[NH+](C)CC2)c1C[NH2+]C(C)C,2.105854709887504,-0.88822174,1
Cc1ncc([C@@H](C)N[C@@H](CC(C)C)C[NH+](C)C)s1,2.105341985249519,-1.8736056,1
CCC[NH2+][C@H](Cc1nc(C)cs1)[C@@H](C)OC,2.1050180027246475,-1.5487834,1
CCC[NH+]1CCC(N[C@@H](C)c2nc3c(s2)CCCC3)CC1,2.105011067318916,-2.5184062,1
CC[NH2+][C@@H](Cc1cc(Br)cs1)[C@]1(N(C)C)CCC[C@H](C)C1,2.10500215036869,-3.1845338,1
CCC[NH2+][C@@H](c1occc1Br)[C@@](C)(CC)[NH+](C)C,2.10459444758892,-1.7673615,1
CC(C)C[NH2+]Cc1ccc(COC(C)(C)C)nc1,2.1043583961009977,-1.3948357,1
COCC[NH2+][C@H](C)[C@@H](C)c1cccnc1,2.104188478660584,-1.2157338,1
Cc1ccc([C@H](C)[NH2+][C@@H](C)CC(C)C)s1,2.103929144024849,-2.1359677,1
Cc1ncc([C@H](C)[NH2+][C@@H](CO)CC(C)(C)C)s1,2.10372479724884,-1.595777,1
CCc1ccc([C@H](C)[NH2+]C[C@@H](C)SC)o1,2.103216283392906,-1.2435858,1
C[C@H]1CC(C)(C)CC[C@@H]1[NH2+]C1CCN([C@@H](C)c2ccncc2)CC1,2.102140800118446,-3.5942526,1
CCc1ccc(C[C@H](CCC(C)C)[NH2+]C)nc1,2.101731858873367,-1.6579243,1
CCC1(CC)[C@@H](OC)C[C@H]1[NH2+]C1CCN(Cc2cccnc2)CC1,2.1016664679050443,-2.2740798,1
CC(C)c1nc(C[NH+]2CC[C@@H](C)C[C@H]2C)cs1,2.1013437238454817,-3.4149876,1
CNc1c(N)coc1C,2.101007852053642,-0.78198075,1
COCCc1nc(C)c([C@@H](C)[NH2+][C@H]2CCCC[C@@H]2CO)s1,2.100723005032539,-1.3895555,1
CCCCCCCCC1=CN=C(S1)C(C)NC,2.1003598870038984,-3.5706291,1
C[C@@H](c1ccsc1)N(C)CC(C)(C)C[NH3+],2.100110212397575,-1.1413226,1
CCC[C@]1(CO)CCCN(c2ccc(C[NH3+])cn2)C1,2.100091883111,-1.1620464,1
CCC(C)(C)C1CCC([NH2+]Cc2nc(C)cs2)CC1,2.100023519825935,-3.388683,1
CN(Cc1ccncc1)[C@@H]1CCC(C)(C)[C@H]1[NH3+],2.0989559627294536,-0.59986496,1
CN(Cc1cc(Br)cs1)C[C@H]1CCCC(C)(C)[C@@H]1[NH3+],2.098886113286018,-2.9556265,1
Cc1oc(C)c(N)c1N,2.098831620812416,-0.9613879,1
C[NH2+][C@H](Cc1ccsc1)[C@]1(N(C)C)CCC[C@@H](C)C1,2.098387259459495,-1.6450871,1
CCO[C@H]1C[C@H]([NH2+]Cc2cscc2C)[C@]1(C)CC,2.098346637797355,-2.047822,1
CC[NH+]1CCC(N[C@H](C)c2sc(CCOC)nc2C)CC1,2.0977162589550016,-1.7159154,1
CCCn1nccc1[C@@H](NC)C(C)(C)[NH+]1CCCC1,2.097358837866783,-2.8908262,1
CCCn1cncc1[C@H](C[NH3+])N1C[C@@H](C)[C@@H](C)C1,2.096741834449768,-1.405463,1
CCN[C@H](C[NH+](C)C)c1ccoc1,2.0965503677129744,-0.42862844,1
CCCn1cncc1[C@H](C[NH3+])N1CCC(C)(C)C1,2.0965471477031703,-1.4838331,1
Cc1nc(C[NH2+][C@H](C)CCCO)sc1C,2.0965416984558103,-0.7051103,1
CCOCCCNCC1=C(C=CS1)C,2.096360634827614,-1.2645247,1
CCC[NH2+][C@H]1CCC[C@@H]1CCSc1ccncc1,2.096004204511642,-3.584229,1
CCNc1ccoc1C,2.095840231704712,-0.5826125,1
C=C[C@H](C)Oc1ccc(C[C@@H](C)[NH3+])nc1,2.0957047435998915,-1.3945663,1
CC[NH+](CC)[C@](C)(CC)[C@@H]([NH3+])Cc1cc(C)nn1C,2.095566035485267,-0.9210484,1
CCc1cc(C[NH+](C)CC2CC[NH2+]CC2)n(CC)n1,2.0954540782213207,-0.92911077,1
COC1CCN(c2ccc(N)c(OCC3CC3)n2)CC1,2.095158828091621,-3.046519,1
CCCn1nccc1[C@@H](N)C[NH+](C)C,2.0951513972997664,-0.42043805,1
CCC[NH2+]Cc1ccc(CO[C@H]2CCCC[C@@H]2C)nc1,2.0947377498865123,-2.0767937,1
Cc1ccc(CNC2CC[NH+](CC(C)C)CC2)s1,2.094734282183647,-1.9052476,1
CCC[NH2+]Cc1ccnc(N2C[C@@H](C)[C@H](C)C2)c1,2.0945730340003963,-1.9118295,1
CCC(CC)n1ncc(N)c1C,2.094262674593925,-2.2789702,1
CCn1nccc1/C=C/CC[NH2+]C(C)(C)C,2.093960241365433,-2.2792606,1
CC(C)[NH2+]C[C@@H](C)[C@H](C)[NH+](C)Cc1ccco1,2.0934286920547485,-1.2306731,1
C=C(CC)COc1ccc(C[NH2+]C(C)C)nc1,2.093315000939369,-2.7018201,1
CCc1cc(C[C@]2(CC(C)C)CCC[NH2+]2)n(CC)n1,2.093188182091713,-2.3548717,1
C[C@H]1CCC[C@@H](C[NH+]2CCC[C@H]([C@H](O)c3nccn3C)C2)C1,2.0929132427930828,-3.4936657,1
CCc1sc([C@H](C)[NH2+][C@@H](C)C2CC[NH+](C)CC2)cc1C,2.092830513310432,-3.31516,1
CCC[C@H]1C[NH2+][C@H](C(C)C)CN1Cc1nc(C)c(C)s1,2.092457982945442,-1.7028229,1
CCc1ncc(C[NH2+][C@@H](CCO)C2CC2)s1,2.0915960110902785,-1.3510709,1
Cc1csc([C@@H](C)[NH2+][C@H]2CCCCC2(C)C)n1,2.0915613340616224,-3.4588785,1
CC(C)c1nc(CSC[C@@H](C)CO)cs1,2.091224471497535,-2.0780382,1
CC[C@](C)([C@H](O)Cc1nc(C)cs1)[NH+]1CCCC1,2.0912200130224226,-2.3882208,1
CC[C@@H](C)[NH+](CC)c1ccc(N)cn1,2.091144714331626,-1.4407144,1
Cc1cc([C@H](C)[NH2+][C@H](C)C[C@@H]2CCCC[NH2+]2)c(C)s1,2.0908705181121823,-1.2834234,1
CCC[NH2+][C@@H](CSC(C)C)[C@H]1CCc2cccnc21,2.0906220819711683,-2.8392992,1
COc1ccc(C[NH+]2CCC(OCC[NH+]3CCCC3)CC2)s1,2.090369187355041,-2.1656723,1
CNc1coc(N)c1C,2.0903159333467483,-0.83225274,1
Cc1ccc([C@@H](O)C2(C[NH3+])CCC(C(C)C)CC2)o1,2.0897373223543165,-1.152693,1
CC(C)[NH2+]Cc1cnc(N2CC[C@H]3CC[C@@H](C2)[NH+]3C)s1,2.0896243743181224,-1.8377656,1
CC[C@H](CCO)C[NH2+]Cc1ccnn1C,2.08933952729702,-0.87131405,1
CC(C)[C@@H](C[NH+](C)C)N[C@H]1CCCc2cccnc21,2.089187196063995,-2.0952787,1
CCn1nccc1[C@@H]([NH2+]C)[C@H]1C[NH+](C)CCN1C,2.0890690464735027,-0.56527615,1
Cc1nc(C[C@H](CO)C(C)C)sc1C,2.088951887655258,-1.6136659,1
Cc1ncc([C@H](C)[NH2+]C[C@@H](C)C[C@@H](C)O)s1,2.0888233349561687,-1.178905,1
Cc1cocc1N(C)C,2.0888168949365613,-0.51634145,1
CCCCC[C@H](C)[NH2+][C@@H](C)c1cnc(C)s1,2.088770824027061,-2.7623446,1
CC(C)[C@@H](CO)[NH2+]CCc1ccncc1,2.0885649910926816,-0.461437,1
OCc1ccc(OCC[NH+]2CCCC2)cn1,2.088510994005203,-1.0596471,1
CC[NH+](CC)CCn1cc(N[C@@H]2CC[C@@H]([NH3+])C2)cn1,2.0884190998792644,-0.809114,1
CNc1coc(N)c1N,2.0882402654886243,-1.1693611,1
CC(C)c1nc([C@H](C)N[C@H]2CC[NH+](C)C2)cs1,2.087958390784263,-1.8638105,1
CCC(CC)[C@H]1CC[NH+](Cc2ccc(CO)o2)C1,2.0877659332752225,-2.4744768,1
CC[C@](C)([C@@H](N)Cc1ccncc1)[NH+]1CCCCC1,2.087342625832558,-1.759988,1
CC[NH+](CC)CCn1cc(N[C@@H]2CC[C@H]([NH3+])C2)cn1,2.0873208288431164,-0.7968366,1
CNc1c(N)coc1N,2.0872309162616727,-1.1848342,1
CCS[C@@H]1CC[C@H]([NH+](C)Cc2ccc(OC)s2)C1,2.0869646462202067,-2.5922263,1
C[NH2+]Cc1ccc(CO[C@@H]2CC[C@H](C)[C@@H](C)C2)nc1,2.0865267248868937,-1.945809,1
C[NH2+][C@H](C)c1ccnc(N2CC[NH+](C)[C@@H](C)C2)c1,2.086441023087501,-0.9372871,1
CSCC[NH+](C)Cc1cc(C)oc1C,2.085562703490257,-1.5936232,1
CC[C@H]1CCCC[C@@H]1[NH2+][C@@H](C)c1cnc(C)s1,2.0854826986312864,-3.3817456,1
CNc1c(C)coc1N,2.085354145932197,-0.9401417,1
C[C@H]1C[C@@H]1CN(C)[C@@H](C[NH3+])c1cncn1C1CC1,2.084955855488777,-2.4516866,1
COCC[NH+]1[C@@H](C)CN(Cc2cccnc2C)C[C@H]1C,2.083974990963936,-1.2073138,1
CC[NH2+]Cc1cccnc1N1CCC(C)(C)C1,2.0830112172603603,-1.4938984,1
CCc1ccc(C[C@H](O)C2([NH+](C)C)CCC(C)CC2)nc1,2.0829220477581023,-1.2921805,1
OCC[NH+](Cc1cccnc1)[C@@H]1CCC[C@H](C2CC2)C1,2.082679556250572,-3.3142898,1
C[C@@H]1CC[C@H](CO)C[NH+]1Cc1c[nH]nc1C(C)(C)C,2.0825264819383618,-2.428948,1
CCOC[C@H]1CC[NH+](Cc2cnc(C3CCCC3)s2)C1,2.082229745650291,-3.4851234,1
CC(C)C[NH2+]Cc1ccc(N(C)C)nc1,2.081890406155586,-0.56661797,1
CC[NH+]1CCC(N(C)Cc2ncccc2C)CC1,2.081737331843376,-1.2485311,1
COC[C@@](C)([NH3+])Cc1nccn1C,2.081638750004768,-0.3952582,1
CCc1occc1NC,2.0812493765115736,-0.8031187,1
CC[C@H]1C[C@H](C)CC[C@@H]1[NH2+]Cc1cccnc1,2.0810804498434066,-2.3238196,1
CC(C)COc1nc(O[C@@H](C)CC(C)C)ccc1N,2.08080055668354,-3.6673698,1
Cc1ccc([C@H](N)C2([NH+](C)C)CCC(C)CC2)s1,2.0805479097604747,-1.4328456,1
Cc1ccc(C[NH2+]CCC(C)(C)O)s1,2.0799182739973063,-0.38052464,1
CC[NH+]1CCC[C@H]1CN(C)c1nc(C2CC2)c(CO)s1,2.079862047672272,-3.4004693,1
CC[C@H](O)[C@H](C)Cc1nc(C)c(C)s1,2.07961262075901,-1.5890584,1
CC[NH2+][C@H](C)c1ccnc(N2CC[NH+](C)CC2)c1,2.07911005153656,-0.69232726,1
C[NH2+]C[C@@H](C)Cc1c(C)nn(-c2ccncc2)c1C,2.077817589139938,-2.5957263,1
CCCn1cncc1C[NH2+][C@@H](CO)C(C)C,2.0776365255117413,-1.0897067,1
CCC[NH+](C)C[C@H]1CCN(Cc2ncccc2C)C1,2.077017045164108,-2.0108957,1
CC[C@@](C)([C@H](N)Cc1ccncc1)[NH+]1CCCC1,2.076692071866989,-1.7159415,1
CC(C)C[NH2+]Cc1cc(Br)cnc1N1C[C@H](C)[C@@H](C)C1,2.075942552661896,-3.223732,1
CNc1cnccc1C,2.0759321495532985,-0.44902825,1
CNc1occ(C)c1N,2.075717895054817,-0.88427925,1
CC[C@@H]([NH3+])[C@H](c1sccc1C)N(C)C[C@@H]1CCC[NH+]1C,2.07560717625618,-1.7520779,1
Cc1ncn(C[C@H](C)[NH2+]C[C@@H](O)C[NH+](C)C)c1C,2.075390940213204,-0.76730037,1
CC[C@@H](C)CN(CC)[C@@H](c1ccc(Cl)s1)[C@@H](C)[NH3+],2.074670153403282,-2.185924,1
CCc1ncc(C[NH2+][C@@H]2CCC[C@@H](SC)C2)s1,2.0745953500986096,-1.5533552,1
C[NH2+][C@@H](CC[C@@H]1CCCc2cccnc21)C(C)(C)C,2.07457503926754,-3.4247773,1
CCC[NH2+]C1CCC([NH+](C)Cc2cc(C)nn2C)CC1,2.074529463744163,-0.8818567,1
CCC(CC)(CC)[NH2+]Cc1cncn1C1CC1,2.07421340739727,-2.7975304,1
CCc1c(N)coc1N,2.0740593423128124,-0.9443562,1
Cc1ccoc1C[NH+](C)CC1CC[NH+](C)CC1,2.0739367342472077,-0.8600755,1
Cc1ccc(C[C@@H](C)[NH2+][C@@H]2CC[C@H]([NH3+])C2)s1,2.073908497238159,-0.7693577,1
C[C@H]([NH2+][C@H](CO)CC(C)(C)C)c1nccs1,2.073709352016449,-1.6426672,1
CNc1cocc1CO,2.073301401543617,-0.3195374,1
Cc1nn(C(C)(C)C)cc1[C@@H](C)[NH2+]C1CCN([C@H](C)c2ccncc2)CC1,2.07319613199234,-2.9928699,1
C[C@H]([NH2+][C@@H](CO)CC(C)(C)C)c1nccs1,2.073029929947853,-1.5275826,1
CCC[C@@H]1CN(Cc2nc(C)c(C)s2)[C@H](C(C)(C)C)C[NH2+]1,2.0728050246477125,-1.8815972,1
CN[C@H](c1ccc(C)nc1)[C@@]1([NH+](C)C)CCC[C@H](C)C1,2.0724448789358134,-1.84513,1
C[NH2+]Cc1sc(N2CC[C@H]([NH+]3CCCC3)C2)nc1C(C)C,2.072392863392829,-1.5481858,1
CN[C@@H](c1cccnc1)C(C)(C)[NH+](C)C,2.072196195101738,-0.98495436,1
CCc1nc(C)sc1CN1C[C@H](C(C)C)[C@@H]([NH3+])C1,2.071827132439613,-1.4534047,1
CC/[NH+]=C(/NCc1ncc(C)s1)N1CC[C@H](C[NH+]2CCCCC2)C1,2.071461289787292,-3.3005743,1
CCCC[C@@H]([NH3+])c1ccnn1CCC,2.0714174481153487,-1.5191128,1
COCCC[NH+](CCC[NH3+])CC1=CC=CO1,2.071205422854423,-0.037338495,1
CCc1ccc(C[NH2+][C@H]2CCCCC2(C)C)s1,2.07077963848114,-2.4147422,1
COCCCN(CCCN)CC1=CC=CO1,2.070775427699089,-0.22862482,1
CN(Cc1ccsc1)C[C@@H]1CCC(C)(C)[C@@H]1[NH3+],2.070190128993988,-1.5241928,1
CCn1nc(C)c(C[NH+]2C[C@H](O)C[C@@H]2C2CCCCC2)c1C,2.070167836618423,-3.6259692,1
CNc1cocc1OC,2.069972902178764,-0.58303094,1
COc1cc(C)oc1C,2.069567924022674,-0.82920384,1
OCCC[C@H]1CCC[NH+]1Cc1cnc(C2CCC2)s1,2.069062382483482,-2.966271,1
CCC1(C[NH2+][C@H](C)c2cnc(C)s2)CC1,2.0689340774774547,-2.3455582,1
Cc1ncn(C[C@@H](C)[NH2+][C@H](C)C[NH+]2CCCCC2)c1C,2.068864723420143,-1.0972035,1
COC1=C(C(=C(C=C1)C[NH+]2CC[NH+](CC2)CCOCCO)OC)OC,2.068696044445037,-1.6948811,1
C=CC[C@H](C)[C@@H](C)[NH2+][C@H](C)c1csc(C(C)C)n1,2.0684748545408245,-3.10405,1
C[C@@H]([NH2+]C(CO)CO)c1ccoc1,2.068440177512169,0.38295817,1
Cc1cc(N(C)C)co1,2.067972780704498,-0.5431137,1
CCc1ccc([C@@H]2CC[NH2+]C[C@H]2CC(C)C)s1,2.066876491212845,-2.3334384,1
Cc1nc(C[C@@]2([NH3+])C[C@@H](C)CC(C)(C)C2)sc1C,2.066335281872749,-1.6945101,1
C[C@@H]1CCC[C@]([C@H]([NH3+])Cc2ccsc2)(N(C)C)C1,2.066320915675163,-1.2393184,1
C[NH2+][C@@H](Cc1ccsc1)C(C)(C)[NH+]1CCCCCC1,2.0658275110960003,-1.9847666,1
C[NH2+]Cc1ccc(COC[C@@H]2CCCC[NH+]2C)nc1,2.0643879190206524,-0.73334646,1
Nc1cocc1CCO,2.0642041307687755,-0.116490364,1
CCOc1c(CN2C[C@H]3CCC[NH+]3C[C@@H]2C)c(C)nn1CC(C)C,2.064115952038765,-2.3314464,1
CC[NH2+][C@@H](C)c1ccnc(N(C)CCO)c1,2.06398120701313,-0.9992385,1
COc1coc(C)c1N,2.063565578055381,-0.85825205,1
CC[C@H](C)SC[C@@H]([NH2+]C)c1sccc1C,2.0634531254053115,-1.5367801,1
CC[NH2+][C@@H]([C@@H]1CCCc2cccnc21)[C@@H](C)OCC,2.062138866019249,-2.6866763,1
CCC(CC)[NH2+]C[C@@H](C)Sc1ccncc1,2.0618963745117185,-1.9617578,1
CCc1ccncc1N,2.061652892231941,-0.5576656,1
Cc1n[nH]c(C)c1N[C@@H]1CCC[C@@H]([NH3+])C1,2.061430463862419,-0.87721515,1
CCCn1c(N)c(N[C@H](CO)C(C)C)c(=O)[nH]c1=O,2.060945480847358,-1.4752638,1
Cc1ccsc1C[NH+]1CCC(OCC[NH+]2CCCC2)CC1,2.0606982831716536,-2.4565706,1
CCOCCC[NH2+]CC1=CC=C(S1)C,2.060671532320976,-0.57604504,1
C[NH2+][C@H]1[C@@H](n2nc(C)cc2C)CCCC1(C)C,2.0605531350374218,-2.2059145,1
Cc1ccc(C)n1NCCC(C)(C)O,2.060397831487655,-2.379928,1
CC[C@@H](CCO)C[NH2+]Cc1nc(C)c(C)o1,2.0602717557191847,-0.84731364,1
COCc1cocc1N,2.059018676519394,-0.27839494,1
Cc1ncn(C[C@H](C)[NH2+][C@H]2CCC[C@H](C)[C@@H]2C)c1C,2.0584479917049405,-3.494447,1
CC[NH2+]Cc1c(C)nn(C)c1N1CCC(O)CC1,2.0580422704696653,-1.2125463,1
Cc1ccc([C@H](C)[NH2+][C@@H](C)C[C@@H]2CCCC[NH2+]2)o1,2.057721755647659,-0.9749069,1
CCC[NH2+][C@@H](C)c1csc([C@@H]2C[NH+](C)CCN2C)n1,2.057692775559425,-1.1662548,1
