smiles,reaction_energy
O=C(O)c1c(C(=O)O)ccc(c12)C(=O)N(C2=O)C,0.01336
O=C(O)c1cc(C(=O)O)cc(c12)C(=O)N(C2=O)C,0.00751
O=C(O)c1ccc(C(=O)O)c(c12)C(=O)N(C2=O)C,0.01702
O=C(O)c1cccc(c12)C(=O)N(C2=O)C,0.02379
O=C(O)c(c1)c(C(=O)O)cc(c12)C(=O)N(C2=O)C,0.00192
O=C(O)c(c1)ccc(c12)C(=O)N(C2=O)C,0.01226
c1cccc(c12)C(=O)N(C2=O)C,0.02525
Fc1c(F)c(F)c(F)c(c12)C(=O)N(C2=O)C,0.01412
Fc1c(F)c(F)cc(c12)C(=O)N(C2=O)C,0.02014
Fc1c(F)cc(F)c(c12)C(=O)N(C2=O)C,0.01485
Fc1c(F)ccc(c12)C(=O)N(C2=O)C,0.02204
Fc1cc(F)cc(c12)C(=O)N(C2=O)C,0.01805
Fc1ccc(F)c(c12)C(=O)N(C2=O)C,0.01553
Fc1cccc(c12)C(=O)N(C2=O)C,0.0199
c1c(F)c(F)cc(c12)C(=O)N(C2=O)C,0.02136
c1c(F)ccc(c12)C(=O)N(C2=O)C,0.02233
Nc1c(N)c(N)c(N)c(c12)C(=O)N(C2=O)C,0.05266
Nc1c(N)c(N)cc(c12)C(=O)N(C2=O)C,0.04329
Nc1c(N)cc(N)c(c12)C(=O)N(C2=O)C,0.05014
Nc1c(N)ccc(c12)C(=O)N(C2=O)C,0.04022
Nc1cc(N)cc(c12)C(=O)N(C2=O)C,0.04011
Nc1ccc(N)c(c12)C(=O)N(C2=O)C,0.04485
Nc1cccc(c12)C(=O)N(C2=O)C,0.03617
c1c(N)c(N)cc(c12)C(=O)N(C2=O)C,0.03858
c1c(N)ccc(c12)C(=O)N(C2=O)C,0.03302
Oc1c(O)c(O)cc(c12)C(=O)N(C2=O)C,0.03774
Oc1c(O)cc(O)c(c12)C(=O)N(C2=O)C,0.03999
Oc1c(O)ccc(c12)C(=O)N(C2=O)C,0.03506
Oc1cc(O)cc(c12)C(=O)N(C2=O)C,0.03482
Oc1ccc(O)c(c12)C(=O)N(C2=O)C,0.02978
c1c(O)c(O)cc(c12)C(=O)N(C2=O)C,0.03106
Oc1cccc(c12)C(=O)N(C2=O)C,0.026
c1c(O)ccc(c12)C(=O)N(C2=O)C,0.02904
Oc1c(O)c(O)c(O)c(c12)C(=O)N(C2=O)C,0.04181
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)C(=O)N(C2=O)C,-0.01158
O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)C(=O)N(C2=O)C,-0.00653
O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)C(=O)N(C2=O)C,0.00298
O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)C(=O)N(C2=O)C,0.00124
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)C(=O)N(C2=O)C,0.00613
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)C(=O)N(C2=O)C,-0.00498
O=S(=O)(O)c1cccc(c12)C(=O)N(C2=O)C,0.01434
O=S(=O)(O)c(c1)ccc(c12)C(=O)N(C2=O)C,0.01171
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)C(=O)N(C2=O)C,-0.01812
c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)C(=O)N2,-0.03444
O=C(O)c(c1)cc(C(=O)O)c(c12)C(=O)C(=O)N2,-0.04893
O=C(O)c1ccc(C(=O)O)c(c12)C(=O)C(=O)N2,-0.03053
O=C(O)c(c1)c(C(=O)O)cc(c12)C(=O)C(=O)N2,-0.03108
O=C(O)c1cc(C(=O)O)cc(c12)C(=O)C(=O)N2,-0.02681
O=C(O)c1c(C(=O)O)ccc(c12)C(=O)C(=O)N2,-0.03514
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)C(=O)C(=O)N2,-0.04045
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)C(=O)N2,-0.03667
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)C(=O)C(=O)N2,-0.05497
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)C(=O)C(=O)N2,-0.02719
c1ccc(C(=O)O)c(c12)C(=O)C(=O)N2,-0.03929
c1cc(C(=O)O)cc(c12)C(=O)C(=O)N2,-0.02113
O=C(O)c(c1)ccc(c12)C(=O)C(=O)N2,-0.02481
O=C(O)c1cccc(c12)C(=O)C(=O)N2,-0.02141
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)C(=O)C(=O)N2,-0.04095
c1cccc(c12)C(=O)C(=O)N2,-0.01635
c1cc(F)c(F)c(c12)C(=O)C(=O)N2,-0.02272
c1c(F)cc(F)c(c12)C(=O)C(=O)N2,-0.01935
Fc1ccc(F)c(c12)C(=O)C(=O)N2,-0.0241
c1c(F)c(F)cc(c12)C(=O)C(=O)N2,-0.01836
Fc1cc(F)cc(c12)C(=O)C(=O)N2,-0.02288
Fc1c(F)ccc(c12)C(=O)C(=O)N2,-0.01883
c1ccc(F)c(c12)C(=O)C(=O)N2,-0.02047
c1cc(F)cc(c12)C(=O)C(=O)N2,-0.01914
c1c(F)ccc(c12)C(=O)C(=O)N2,-0.01549
Fc1cccc(c12)C(=O)C(=O)N2,-0.01949
c1c(F)c(F)c(F)c(c12)C(=O)C(=O)N2,-0.02188
Fc1cc(F)c(F)c(c12)C(=O)C(=O)N2,-0.02666
Fc1c(F)cc(F)c(c12)C(=O)C(=O)N2,-0.02293
Fc1c(F)c(F)cc(c12)C(=O)C(=O)N2,-0.02211
Fc1c(F)c(F)c(F)c(c12)C(=O)C(=O)N2,-0.02559
c1c(N)c(N)c(N)c(c12)C(=O)C(=O)N2,0.00827
Nc1cc(N)c(N)c(c12)C(=O)C(=O)N2,0.00053
Nc1c(N)cc(N)c(c12)C(=O)C(=O)N2,0.01066
Nc1c(N)c(N)cc(c12)C(=O)C(=O)N2,0.00096
c1ccc(N)c(c12)C(=O)C(=O)N2,-0.00053
c1cc(N)cc(c12)C(=O)C(=O)N2,-0.01403
c1c(N)ccc(c12)C(=O)C(=O)N2,-0.00078
Nc1cccc(c12)C(=O)C(=O)N2,-0.01466
c1cc(N)c(N)c(c12)C(=O)C(=O)N2,0.0001
c1c(N)cc(N)c(c12)C(=O)C(=O)N2,0.01037
Nc1ccc(N)c(c12)C(=O)C(=O)N2,-0.00033
c1c(N)c(N)cc(c12)C(=O)C(=O)N2,-0.00119
Nc1cc(N)cc(c12)C(=O)C(=O)N2,-0.0131
Nc1c(N)ccc(c12)C(=O)C(=O)N2,-0.00107
Nc1c(N)c(N)c(N)c(c12)C(=O)C(=O)N2,0.01005
c1cc(O)c(O)c(c12)C(=O)C(=O)N2,-0.00833
c1c(O)cc(O)c(c12)C(=O)C(=O)N2,-0.00238
Oc1ccc(O)c(c12)C(=O)C(=O)N2,-0.00985
c1c(O)c(O)cc(c12)C(=O)C(=O)N2,-0.00792
Oc1cc(O)cc(c12)C(=O)C(=O)N2,-0.01652
Oc1c(O)ccc(c12)C(=O)C(=O)N2,-0.00887
c1c(O)c(O)c(O)c(c12)C(=O)C(=O)N2,-0.00224
Oc1cc(O)c(O)c(c12)C(=O)C(=O)N2,-0.00926
Oc1c(O)cc(O)c(c12)C(=O)C(=O)N2,-0.00196
Oc1c(O)c(O)cc(c12)C(=O)C(=O)N2,-0.00915
c1ccc(O)c(c12)C(=O)C(=O)N2,-0.00931
c1cc(O)cc(c12)C(=O)C(=O)N2,-0.0154
c1c(O)ccc(c12)C(=O)C(=O)N2,-0.00883
Oc1cccc(c12)C(=O)C(=O)N2,-0.01671
Oc1c(O)c(O)c(O)c(c12)C(=O)C(=O)N2,-0.00175
c1ccc(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.02857
c1cc(S(=O)(=O)O)cc(c12)C(=O)C(=O)N2,-0.02452
O=S(=O)(O)c(c1)ccc(c12)C(=O)C(=O)N2,-0.02735
O=S(=O)(O)c1cccc(c12)C(=O)C(=O)N2,-0.02492
O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.0494
O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.04623
O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.04782
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)C(=O)C(=O)N2,-0.04557
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.04536
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.04016
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.03471
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)C(=O)C(=O)N2,-0.03609
O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)C(=O)C(=O)N2,-0.03298
O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)C(=O)C(=O)N2,-0.03563
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)C(=O)C(=O)N2,-0.05621
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)ccnn2,-0.04682
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)c(cnn2)C(=O)O,-0.05025
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)cc(nn2)C(=O)O,-0.03597
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.0489
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.04514
O=C(O)c1c(C(=O)O)ccc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.04837
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.05363
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.05318
O=C(O)c1cc(C(=O)O)cc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.05598
O=C(O)c1ccc(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.05562
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.04296
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.03785
O=C(O)c(c1)c(C(=O)O)cc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.04751
O=C(O)c(c1)cc(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.04772
c1cc(C(=O)O)c(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.04537
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.0474
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.0484
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.05387
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.0536
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.05939
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.05304
O=C(O)c1cccc(c12)ccnn2,-0.0371
O=C(O)c(c1)ccc(c12)ccnn2,-0.02926
c1cc(C(=O)O)cc(c12)ccnn2,-0.02744
c1ccc(C(=O)O)c(c12)ccnn2,-0.02703
c1cccc(c12)c(cnn2)C(=O)O,-0.03996
c1cccc(c12)cc(nn2)C(=O)O,-0.02626
O=C(O)c1c(C(=O)O)ccc(c12)ccnn2,-0.03879
O=C(O)c1cc(C(=O)O)cc(c12)ccnn2,-0.04632
O=C(O)c1ccc(C(=O)O)c(c12)ccnn2,-0.04428
O=C(O)c1cccc(c12)c(cnn2)C(=O)O,-0.05403
O=C(O)c1cccc(c12)cc(nn2)C(=O)O,-0.04053
O=C(O)c(c1)c(C(=O)O)cc(c12)ccnn2,-0.0363
O=C(O)c(c1)cc(C(=O)O)c(c12)ccnn2,-0.03479
O=C(O)c(c1)ccc(c12)c(cnn2)C(=O)O,-0.0469
O=C(O)c(c1)ccc(c12)cc(nn2)C(=O)O,-0.03232
c1cc(C(=O)O)c(C(=O)O)c(c12)ccnn2,-0.03264
c1cc(C(=O)O)cc(c12)c(cnn2)C(=O)O,-0.04587
c1cc(C(=O)O)cc(c12)cc(nn2)C(=O)O,-0.03462
c1ccc(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.0348
c1ccc(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.0303
c1cccc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.03765
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)ccnn2,-0.03441
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)ccnn2,-0.04798
O=C(O)c1c(C(=O)O)ccc(c12)c(cnn2)C(=O)O,-0.05495
O=C(O)c1c(C(=O)O)ccc(c12)cc(nn2)C(=O)O,-0.0386
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)ccnn2,-0.05529
O=C(O)c1cc(C(=O)O)cc(c12)c(cnn2)C(=O)O,-0.06266
O=C(O)c1cc(C(=O)O)cc(c12)cc(nn2)C(=O)O,-0.04973
O=C(O)c1ccc(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.04876
O=C(O)c1ccc(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.04545
O=C(O)c1cccc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.0505
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)ccnn2,-0.03606
O=C(O)c(c1)c(C(=O)O)cc(c12)c(cnn2)C(=O)O,-0.05542
O=C(O)c(c1)c(C(=O)O)cc(c12)cc(nn2)C(=O)O,-0.04184
O=C(O)c(c1)cc(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.04069
O=C(O)c(c1)cc(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.0361
O=C(O)c(c1)ccc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.04372
c1cc(C(=O)O)c(C(=O)O)c(c12)c(cnn2)C(=O)O,-0.03965
c1cc(C(=O)O)c(C(=O)O)c(c12)cc(nn2)C(=O)O,-0.04081
c1cc(C(=O)O)cc(c12)c(C(=O)O)c(nn2)C(=O)O,-0.04349
c1ccc(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.0424
c1cccc(c12)ccnn2,-0.02175
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)c(C(=O)O)c(nn2)C(=O)O,-0.0545
Fc1c(F)c(F)c(F)c(c12)ccnn2,-0.02912
Fc1c(F)c(F)cc(c12)c(F)cnn2,-0.02354
Fc1c(F)c(F)cc(c12)cc(F)nn2,-0.02678
Fc1c(F)cc(F)c(c12)c(F)cnn2,-0.02515
Fc1c(F)cc(F)c(c12)cc(F)nn2,-0.02952
Fc1c(F)ccc(c12)c(F)c(F)nn2,-0.02435
Fc1cc(F)c(F)c(c12)c(F)cnn2,-0.02489
Fc1cc(F)c(F)c(c12)cc(F)nn2,-0.02913
Fc1cc(F)cc(c12)c(F)c(F)nn2,-0.02353
Fc1ccc(F)c(c12)c(F)c(F)nn2,-0.02631
c1c(F)c(F)c(F)c(c12)c(F)cnn2,-0.02377
c1c(F)c(F)c(F)c(c12)cc(F)nn2,-0.02755
c1c(F)c(F)cc(c12)c(F)c(F)nn2,-0.0225
c1c(F)cc(F)c(c12)c(F)c(F)nn2,-0.02568
c1cc(F)c(F)c(c12)c(F)c(F)nn2,-0.02431
Fc1cccc(c12)ccnn2,-0.02423
c1c(F)ccc(c12)ccnn2,-0.0228
c1cc(F)cc(c12)ccnn2,-0.02294
c1ccc(F)c(c12)ccnn2,-0.02519
c1cccc(c12)c(F)cnn2,-0.01951
c1cccc(c12)cc(F)nn2,-0.02272
Fc1c(F)c(F)c(F)c(c12)c(F)cnn2,-0.02612
Fc1c(F)c(F)c(F)c(c12)cc(F)nn2,-0.03015
Fc1c(F)c(F)cc(c12)c(F)c(F)nn2,-0.02481
Fc1c(F)cc(F)c(c12)c(F)c(F)nn2,-0.02797
Fc1cc(F)c(F)c(c12)c(F)c(F)nn2,-0.02694
c1c(F)c(F)c(F)c(c12)c(F)c(F)nn2,-0.0257
Fc1c(F)ccc(c12)ccnn2,-0.02508
Fc1cc(F)cc(c12)ccnn2,-0.02536
Fc1ccc(F)c(c12)ccnn2,-0.02725
Fc1cccc(c12)c(F)cnn2,-0.02161
Fc1cccc(c12)cc(F)nn2,-0.02517
c1c(F)c(F)cc(c12)ccnn2,-0.02328
c1c(F)cc(F)c(c12)ccnn2,-0.02602
c1c(F)ccc(c12)c(F)cnn2,-0.02055
c1c(F)ccc(c12)cc(F)nn2,-0.02391
c1cc(F)c(F)c(c12)ccnn2,-0.02621
c1cc(F)cc(c12)c(F)cnn2,-0.02026
c1cc(F)cc(c12)cc(F)nn2,-0.02335
c1ccc(F)c(c12)c(F)cnn2,-0.02219
c1ccc(F)c(c12)cc(F)nn2,-0.02611
c1cccc(c12)c(F)c(F)nn2,-0.02041
Fc1c(F)c(F)cc(c12)ccnn2,-0.02591
Fc1c(F)cc(F)c(c12)ccnn2,-0.02824
Fc1c(F)ccc(c12)c(F)cnn2,-0.02277
Fc1c(F)ccc(c12)cc(F)nn2,-0.02625
Fc1cc(F)c(F)c(c12)ccnn2,-0.02849
Fc1cc(F)cc(c12)c(F)cnn2,-0.02256
Fc1cc(F)cc(c12)cc(F)nn2,-0.02593
Fc1ccc(F)c(c12)c(F)cnn2,-0.02394
Fc1ccc(F)c(c12)cc(F)nn2,-0.02841
Fc1cccc(c12)c(F)c(F)nn2,-0.02297
c1c(F)c(F)c(F)c(c12)ccnn2,-0.0266
c1c(F)c(F)cc(c12)c(F)cnn2,-0.02137
c1c(F)c(F)cc(c12)cc(F)nn2,-0.02412
c1c(F)cc(F)c(c12)c(F)cnn2,-0.02347
c1c(F)cc(F)c(c12)cc(F)nn2,-0.02739
c1c(F)ccc(c12)c(F)c(F)nn2,-0.02197
c1cc(F)c(F)c(c12)c(F)cnn2,-0.02303
c1cc(F)c(F)c(c12)cc(F)nn2,-0.02681
c1cc(F)cc(c12)c(F)c(F)nn2,-0.02092
c1ccc(F)c(c12)c(F)c(F)nn2,-0.02407
Fc1c(F)c(F)c(F)c(c12)c(F)c(F)nn2,-0.02806
Nc1cccc(c12)ccnn2,-0.01811
c1c(N)ccc(c12)ccnn2,-0.01648
c1cc(N)cc(c12)ccnn2,-0.01482
c1ccc(N)c(c12)ccnn2,-0.01991
c1cccc(c12)c(N)cnn2,-0.00594
c1cccc(c12)cc(nn2)N,-0.02152
Nc1c(N)c(N)c(N)c(c12)c(N)cnn2,-0.00392
Nc1c(N)c(N)c(N)c(c12)cc(nn2)N,-0.01071
Nc1c(N)c(N)cc(c12)c(N)c(nn2)N,0.00353
Nc1c(N)cc(N)c(c12)c(N)c(nn2)N,-0.00038
Nc1cc(N)c(N)c(c12)c(N)c(nn2)N,0.00458
c1c(N)c(N)c(N)c(c12)c(N)c(nn2)N,-0.00033
Nc1c(N)c(N)c(N)c(c12)ccnn2,-0.00956
Nc1c(N)c(N)cc(c12)c(N)cnn2,0.00073
Nc1c(N)c(N)cc(c12)cc(nn2)N,-0.01051
Nc1c(N)cc(N)c(c12)c(N)cnn2,0.00132
Nc1c(N)cc(N)c(c12)cc(nn2)N,-0.01586
Nc1c(N)ccc(c12)c(N)c(nn2)N,-0.0008
Nc1cc(N)c(N)c(c12)c(N)cnn2,0.00316
Nc1cc(N)c(N)c(c12)cc(nn2)N,-0.01291
Nc1cc(N)cc(c12)c(N)c(nn2)N,0.00152
Nc1ccc(N)c(c12)c(N)c(nn2)N,-0.00335
c1c(N)c(N)c(N)c(c12)c(N)cnn2,-5e-05
c1c(N)c(N)c(N)c(c12)cc(nn2)N,-0.01202
c1c(N)c(N)cc(c12)c(N)c(nn2)N,0.00304
c1c(N)cc(N)c(c12)c(N)c(nn2)N,0.00542
c1cc(N)c(N)c(c12)c(N)c(nn2)N,0.00317
Nc1c(N)ccc(c12)ccnn2,-0.0156
Nc1cc(N)cc(c12)ccnn2,-0.01185
Nc1ccc(N)c(c12)ccnn2,-0.02195
Nc1cccc(c12)c(N)cnn2,-0.00493
Nc1cccc(c12)cc(nn2)N,-0.01828
c1c(N)c(N)cc(c12)ccnn2,-0.0097
c1c(N)cc(N)c(c12)ccnn2,-0.01474
c1c(N)ccc(c12)c(N)cnn2,-0.00379
c1c(N)ccc(c12)cc(nn2)N,-0.01786
c1cc(N)c(N)c(c12)ccnn2,-0.0147
c1cc(N)cc(c12)c(N)cnn2,-0.00117
c1cc(N)cc(c12)cc(nn2)N,-0.01493
c1ccc(N)c(c12)c(N)cnn2,-0.00506
c1ccc(N)c(c12)cc(nn2)N,-0.02134
c1cccc(c12)c(N)c(nn2)N,-0.00529
Nc1c(N)c(N)cc(c12)ccnn2,-0.00972
Nc1c(N)cc(N)c(c12)ccnn2,-0.01506
Nc1c(N)ccc(c12)c(N)cnn2,0.00027
Nc1c(N)ccc(c12)cc(nn2)N,-0.01655
Nc1cc(N)c(N)c(c12)ccnn2,-0.01415
Nc1cc(N)cc(c12)c(N)cnn2,0.00127
Nc1cc(N)cc(c12)cc(nn2)N,-0.0126
Nc1ccc(N)c(c12)c(N)cnn2,-0.00133
Nc1ccc(N)c(c12)cc(nn2)N,-0.02262
Nc1cccc(c12)c(N)c(nn2)N,-0.00292
c1c(N)c(N)c(N)c(c12)ccnn2,-0.01063
c1c(N)c(N)cc(c12)c(N)cnn2,0.00245
c1c(N)c(N)cc(c12)cc(nn2)N,-0.01125
c1c(N)cc(N)c(c12)c(N)cnn2,-0.0025
c1c(N)cc(N)c(c12)cc(nn2)N,-0.01596
c1c(N)ccc(c12)c(N)c(nn2)N,-0.00223
c1cc(N)c(N)c(c12)c(N)cnn2,-0.00316
c1cc(N)c(N)c(c12)cc(nn2)N,-0.01548
c1cc(N)cc(c12)c(N)c(nn2)N,-0.0009
c1ccc(N)c(c12)c(N)c(nn2)N,0.0019
Nc1c(N)c(N)c(N)c(c12)c(N)c(nn2)N,-0.00101
Oc1cccc(c12)ccnn2,-0.01861
c1c(O)ccc(c12)ccnn2,-0.01974
c1cc(O)cc(c12)ccnn2,-0.01896
c1ccc(O)c(c12)ccnn2,-0.02123
c1cccc(c12)c(O)cnn2,-0.01375
c1cccc(c12)cc(nn2)O,-0.01916
Oc1c(O)ccc(c12)ccnn2,-0.01716
Oc1cc(O)cc(c12)ccnn2,-0.01578
Oc1ccc(O)c(c12)ccnn2,-0.01846
Oc1cccc(c12)c(O)cnn2,-0.00954
Oc1cccc(c12)cc(nn2)O,-0.01587
c1c(O)c(O)cc(c12)ccnn2,-0.01504
c1c(O)cc(O)c(c12)ccnn2,-0.01922
c1c(O)ccc(c12)c(O)cnn2,-0.01019
c1c(O)ccc(c12)cc(nn2)O,-0.01793
c1cc(O)c(O)c(c12)ccnn2,-0.01935
c1cc(O)cc(c12)c(O)cnn2,-0.01109
c1cc(O)cc(c12)cc(nn2)O,-0.01559
c1ccc(O)c(c12)c(O)cnn2,-0.00865
c1ccc(O)c(c12)cc(nn2)O,-0.01734
c1cccc(c12)c(O)c(nn2)O,-0.00839
Oc1c(O)c(O)cc(c12)ccnn2,-0.0133
Oc1c(O)cc(O)c(c12)ccnn2,-0.01702
Oc1c(O)ccc(c12)c(O)cnn2,-0.00754
Oc1c(O)ccc(c12)cc(nn2)O,-0.01707
Oc1cc(O)c(O)c(c12)ccnn2,-0.01626
Oc1cc(O)cc(c12)c(O)cnn2,-0.00724
Oc1cc(O)cc(c12)cc(nn2)O,-0.01298
Oc1ccc(O)c(c12)c(O)cnn2,-0.00585
Oc1ccc(O)c(c12)cc(nn2)O,-0.01484
Oc1cccc(c12)c(O)c(nn2)O,-0.00479
c1c(O)c(O)c(O)c(c12)ccnn2,-0.01559
c1c(O)c(O)cc(c12)c(O)cnn2,-0.00627
c1c(O)c(O)cc(c12)cc(nn2)O,-0.0134
c1c(O)cc(O)c(c12)c(O)cnn2,-0.01
c1c(O)cc(O)c(c12)cc(nn2)O,-0.01647
c1c(O)ccc(c12)c(O)c(nn2)O,-0.00757
c1cc(O)c(O)c(c12)c(O)cnn2,-0.00786
c1cc(O)c(O)c(c12)cc(nn2)O,-0.01735
c1cc(O)cc(c12)c(O)c(nn2)O,-0.00638
c1ccc(O)c(c12)c(O)c(nn2)O,-0.00987
Oc1c(O)c(O)c(O)c(c12)ccnn2,-0.011
Oc1c(O)c(O)cc(c12)c(O)cnn2,-0.00558
Oc1c(O)c(O)cc(c12)cc(nn2)O,-0.01224
Oc1c(O)cc(O)c(c12)c(O)cnn2,-0.0067
Oc1c(O)cc(O)c(c12)cc(nn2)O,-0.01563
Oc1c(O)ccc(c12)c(O)c(nn2)O,-0.00396
Oc1cc(O)c(O)c(c12)c(O)cnn2,-0.00411
Oc1cc(O)c(O)c(c12)cc(nn2)O,-0.0134
Oc1cc(O)cc(c12)c(O)c(nn2)O,-0.00206
Oc1ccc(O)c(c12)c(O)c(nn2)O,-0.00635
c1c(O)c(O)c(O)c(c12)c(O)cnn2,-0.00459
c1c(O)c(O)c(O)c(c12)cc(nn2)O,-0.013
c1c(O)c(O)cc(c12)c(O)c(nn2)O,-0.00296
c1c(O)cc(O)c(c12)c(O)c(nn2)O,-0.00824
c1cc(O)c(O)c(c12)c(O)c(nn2)O,-0.00774
Oc1c(O)c(O)c(O)c(c12)c(O)cnn2,-0.00468
Oc1c(O)c(O)c(O)c(c12)cc(nn2)O,-0.01345
Oc1c(O)c(O)cc(c12)c(O)c(nn2)O,-0.00013
Oc1c(O)cc(O)c(c12)c(O)c(nn2)O,-0.00765
Oc1cc(O)c(O)c(c12)c(O)c(nn2)O,-0.00451
c1c(O)c(O)c(O)c(c12)c(O)c(nn2)O,-0.00529
Oc1c(O)c(O)c(O)c(c12)c(O)c(nn2)O,-0.00495
O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)ccnn2,-0.06732
O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)ccnn2,-0.05397
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)ccnn2,-0.05142
O=S(=O)(O)c1cccc(c12)c(cnn2)S(=O)(=O)O,-0.06069
O=S(=O)(O)c1cccc(c12)cc(nn2)S(=O)(=O)O,-0.05264
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)ccnn2,-0.05552
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)ccnn2,-0.05498
O=S(=O)(O)c(c1)ccc(c12)c(cnn2)S(=O)(=O)O,-0.06513
O=S(=O)(O)c(c1)ccc(c12)cc(nn2)S(=O)(=O)O,-0.05568
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)ccnn2,-0.05744
c1cc(S(=O)(=O)O)cc(c12)c(cnn2)S(=O)(=O)O,-0.06369
c1cc(S(=O)(=O)O)cc(c12)cc(nn2)S(=O)(=O)O,-0.05583
c1ccc(S(=O)(=O)O)c(c12)c(cnn2)S(=O)(=O)O,-0.06756
